../bba/Open_and_Rebid.pbn

                        -- Sorted by Board Number --
brd# dlr contract score  par     north            east             south            west             | auction...   | notes
---- --- -------- -----  ------  ---------------- ---------------- ---------------- ---------------- | ------------------------- 
461   S  3N-S       600          A9742.KQ4.JT.JT6 63.T986.Q964.A94 Q5.J5.AK52.K8732 KJT8.A732.873.Q5 | 1C-P-1S-P-1N-P-2S-P-2N-P-3N
462   S  2N-N       120          AQ98.87542.Q4.K4 T73.AJ96.J83.QJ3 J2.KT.AKT62.T872 K654.Q3.975.A965 | 1D-P-1H-P-2C-P-2N
463   S  3N-S       600          AT2.KQ2.J876.JT7 KJ74.AT75.932.Q9 96.J964.AQT.AK86 Q853.83.K54.5432 | 1C-P-1D-P-1N-P-2N-P-3D-P-3N
464   S  3N-N       -50          QT6.T96.KQT6.A72 K973.Q8432.85.Q8 A4.J5.A9732.KJ94 J852.AK7.J4.T653 | 1D-P-1N-P-2C-P-2N-P-3N
465   S  4H-N       420          KT.AJT875.K42.43 AJ65.Q64.J93.Q65 42.93.AQT8.AK987 Q9873.K2.765.JT2 | 1C-P-1H-P-1N-P-3H-P-4H
466   S  4S-S       650          KQJ.Q872.QJT2.85 T862.AJT5.A54.62 A9743..76.AKQJ43 5.K9643.K983.T97 | 1C-P-1D-P-1S-P-1N-P-3S-P-4S
467   S  2S-N       110          KJ9862.K752.Q.T6 AQ73.984.9854.A2 5.AJ.AJT32.K9754 T4.QT63.K76.QJ83 | 1D-P-1S-P-2C-P-2S
468   S  4S-N       620          KQJT65.KQ983.54. A93.AT72.J87.876 84.J.AT32.KQJT94 72.654.KQ96.A532 | 1C-P-1S-P-2C-P-4H-P-4S
469   S  1N-S       120          J63.AT85.KJ6.JT7 AQT2.J62.7432.94 K4.KQ4.QT95.K865 9875.973.A8.AQ32 | 1D-P-1H-P-1N
470   S  3N-S       430          987.KQT83.KQ.832 AJT.AJ52.976.T97 KQ.94.JT54.AKQ65 65432.76.A832.J4 | 1C-P-1H-P-1N-P-2H-P-3N
471   S  3D-S       150          K9532.Q92.QJT.75 Q76.JT73.K54.QJT T.A54.A9872.AK86 AJ84.K86.63.9432 | 1D-P-1S-P-2C-P-2D-P-3D
472   S  1N-S       120          A874.T976.Q.KJ95 KJ5.8542.AT43.Q3 T3.A3.KJ97.AT742 Q962.KQJ.8652.86 | 1C-P-1H-P-1N
473   S  4H-N       480          AJT94.AJ543.9.J7 Q862.86.AKJ4.854 .KT9.T853.AKQT32 K753.Q72.Q762.96 | 1C-P-1S-P-2C-P-4H
474   S  1N-N        90          762.K54.J85.AT65 AT84.JT.KT2.Q984 J953.Q832.AQ3.K7 KQ.A976.9764.J32 | 1D-P-1N
475   S  1N-S        90          QJ4.A932.Q52.J92 9872.JT5.KJ96.KT AK.74.AT73.Q7643 T653.KQ86.84.A85 | 1C-P-1H-P-1N
476   S  3N-N       630          T5.KQ764.AJ6.J93 Q84.AT93.QT97.52 AK72..K843.KQT87 J963.J852.52.A64 | 1C-P-1H-P-1S-P-1N-P-2D-P-3N
477   S  3N-S       600          54.K4.AQ76.QT984 K976.Q852.932.KJ AJ2.JT63.KT84.A5 QT83.A97.J5.7632 | 1D-P-2C=1=-P-2H-P-3C-P-3N | 10+ HCP if fit or 6+; 12+ F
478   S  3S-N       170          9854.6.AQ83.AT87 Q3.Q943.KT52.J54 AJT2.J752.J94.KQ K76.AKT8.76.9632 | 1D-P-1S-P-2S-P-3S
479   S  3N-S      -100          A98652.JT52.K2.K KJ73.86.J74.A765 Q.K93.AQT65.QT98 T4.AQ74.983.J432 | 1D-P-1S-P-2C-P-3H-P-3N
480   S  4H-S       450          AK987.J83.K765.T J532.A4.JT43.652 T.KQT65.8.AKJ874 Q64.972.AQ92.Q93 | 1C-P-1S-P-4H
481   S  2H-N       140          KJ82.AJ732.876.J 9764.86.AQT2.Q54 T3.K9.K954.AKT83 AQ5.QT54.J3.9762 | 1C-P-1H-P-1N-P-2H
482   S  2C-S       110          Q972.T632.K6.KT8 T654.Q54.AQT9.Q6 K.K8.J542.AJ9754 AJ83.AJ97.873.32 | 1C-P-1H-P-2C
483   S  5C-S       400          J2.AKQ92.94.JT42 AK63.643.J652.Q5 QT94..AQ83.AK976 875.JT875.KT7.83 | 1C-P-1H-P-1S-P-2C-P-5C
484   S  2C-S       110          J762.AQ962.T.T32 KQ8.K85.6532.J74 AT3.3.AQ974.A986 954.JT74.KJ8.KQ5 | 1D-P-1H-P-2C
485   S  2C-S       130          JT532.A62.T82.Q8 K87.KQ43.J953.97 4.T9.AK64.AKT643 AQ96.J875.Q7.J52 | 1C-P-1S-P-2C
486   S  3D-N       130          Q43.KT42.QJ42.84 KJ65.J98.76.Q765 92.63.AKT9.AKJ92 AT87.AQ75.853.T3 | 1C-P-1D-P-3D
487   S  2C-S       110          QT943.AT9.5.Q942 K852.QJ43.K92.76 AJ.K5.JT764.KJT8 76.8762.AQ83.A53 | 1D-P-1S-P-2C
488   S  2C-S       150          AT65.T954.A4.643 Q743.KJ87.J87.KT 8.63.KQ95.AQJ952 KJ92.AQ2.T632.87 | 1C-P-1H-P-2C
489   S  3S-N       -50          KJT965.932.KT.Q4 7432.AT76.Q93.K9 A.QJ4.A742.JT873 Q8.K85.J865.A652 | 1C-P-1S-P-1N-P-2S-P-2N-P-3S
490   S  2S-S       170          T987.AQJ872.86.2 Q2.KT4.K432.QT54 AJ54..AT97.KJ987 K63.9653.QJ5.A63 | 1C-P-1H-P-1S-P-2S
491   S  3H-N       140          3.AQJ872.Q62.QT2 A982.965.A98.973 QJ64..T754.AKJ84 KT75.KT43.KJ3.65 | 1C-P-1H-P-1S-P-3H
492   S  2S-N       170          J987632.AJ5.K.94 A54.74.T842.KQ76 K.QT3.AQ973.AT83 QT.K9862.J65.J52 | 1D-P-1S-P-2C-P-2S
493   S  2N-N       120          KQJT.J864.54.A75 976.KQ97.K76.J94 A54.5.AJ982.QT82 832.AT32.QT3.K63 | 1D-P-1H-P-2C-P-2N
494   S  2D-S       110          K743.A653.Q62.Q4 AJ86.J82.83.A963 92.K9.AK975.J852 QT5.QT74.JT4.KT7 | 1D-P-1H-P-2C-P-2D
495   S  1N-S       150          AQ93.J943.KT7.J4 J872.T5.9654.A97 T.AQ7.QJ82.KQ652 K654.K862.A3.T83 | 1C-P-1H-P-1N
496   S  3C-S       150          A96.K6542.A43.T8 KT32.Q7.KT7.J754 Q.J3.Q965.AKQ932 J8754.AT98.J82.6 | 1C-P-1H-P-2C-P-3C
497   S  1N-S        90          952.9642.KQ.K832 QJ83.KT7.T864.Q5 A4.A5.J953.AJ976 KT76.QJ83.A72.T4 | 1C-P-1H-P-1N
498   S  1N-S       120          A9763.J73.KJ95.2 QJ84.AT6.Q64.J85 KT.Q8.T872.AKQ64 52.K9542.A3.T973 | 1C-P-1S-P-1N
499   S  2H-N       140          QJT3.QJ8763.A9.8 96.K92.J83.JT432 A52.A.Q7642.KQ96 K874.T54.KT5.A75 | 1D-P-1H-P-2C-P-2H
500   S  6C-S      1370          J62.AKJT8..J9652 T75.Q643.AJT5.K7 AQ.92.K9764.AQ84 K9843.75.Q832.T3 | 1D-P-1H-P-2C-P-3C-P-3N-P-4N=1=-P-5H=2=-P-6C | Blackwood 0123, for !C | A=2 out of 5

             -- Sorted Summary of Bidding Sequences --

    1  1C-P-1D-P-1H-P-1S-P-3H-P-4C
    1  1C-P-1D-P-1H-P-1S-P-3H-P-4H
    1  1C-P-1D-P-1H-P-1S-P-4H
   12  1C-P-1D-P-1N
    1  1C-P-1D-P-1N-P-2D-P-2H-P-3N
    1  1C-P-1D-P-1N-P-2D-P-3S-P-3N
    1  1C-P-1D-P-1N-P-2N-P-3D-P-3N
    1  1C-P-1D-P-1S-P-1N-P-3S-P-4S
    1  1C-P-1D-P-1S-P-2D-P-4S-P-5C
    1  1C-P-1D-P-1S-P-2N-P-3C
    9  1C-P-1D-P-2D
    2  1C-P-1D-P-2D-P-2N
    2  1C-P-1D-P-2D-P-3C-P-3D
    2  1C-P-1D-P-2D-P-P-X-P-2H-3D
    1  1C-P-1D-P-2D-P-P-X-P-2S-3D-P-P-3S
    4  1C-P-1D-P-3D
    3  1C-P-1D-P-3D-P-3N
    1  1C-P-1D-P-3D-P-5C
    1  1C-P-1D-P-3D-P-5D
   45  1C-P-1H-P-1N
    1  1C-P-1H-P-1N-P-2C-P-5C
    1  1C-P-1H-P-1N-P-2D-P-2N
    1  1C-P-1H-P-1N-P-2D-P-3N
    5  1C-P-1H-P-1N-P-2H
    2  1C-P-1H-P-1N-P-2H-P-2N-P-3H
    1  1C-P-1H-P-1N-P-2H-P-3D-P-3H-P-3N
    1  1C-P-1H-P-1N-P-2H-P-3D-P-3H-P-4H
    4  1C-P-1H-P-1N-P-2H-P-3D-P-3N
    4  1C-P-1H-P-1N-P-2H-P-3D-P-4C
    6  1C-P-1H-P-1N-P-2H-P-3N
    1  1C-P-1H-P-1N-P-2H-P-4H
    2  1C-P-1H-P-1N-P-2N
    1  1C-P-1H-P-1N-P-2N-P-3D-P-3N
    2  1C-P-1H-P-1N-P-3H-P-3N
    3  1C-P-1H-P-1N-P-3H-P-4H
    1  1C-P-1H-P-1N-P-4H
    2  1C-P-1H-P-1S-P-1N
    1  1C-P-1H-P-1S-P-1N-P-2D-P-3C
    1  1C-P-1H-P-1S-P-1N-P-2D-P-3N
    2  1C-P-1H-P-1S-P-1N-P-3S-P-4C
    1  1C-P-1H-P-1S-P-2C-P-3C-P-3N
    1  1C-P-1H-P-1S-P-2C-P-5C
    1  1C-P-1H-P-1S-P-2D-P-3S
    1  1C-P-1H-P-1S-P-2D-P-3S-P-4S
    2  1C-P-1H-P-1S-P-2H
    1  1C-P-1H-P-1S-P-2N
    3  1C-P-1H-P-1S-P-2S
    1  1C-P-1H-P-1S-P-3H
    7  1C-P-1H-P-2C
    1  1C-P-1H-P-2C-P-2D-P-3D-P-5D
    3  1C-P-1H-P-2C-P-2H
    1  1C-P-1H-P-2C-P-2N-P-3N
    5  1C-P-1H-P-2C-P-3C
    1  1C-P-1H-P-2C-P-3H-P-3N
    1  1C-P-1H-P-2C-P-4H
    2  1C-P-1H-P-2H
    1  1C-P-1H-P-2H-P-2N-P-3N
    1  1C-P-1H-P-3C
    1  1C-P-1H-P-3C-P-3N
    1  1C-P-1H-P-3C-P-3S-P-3N
    2  1C-P-1N
   17  1C-P-1S-P-1N
    2  1C-P-1S-P-1N-P-2D
    1  1C-P-1S-P-1N-P-2D-P-2H-P-3N
    1  1C-P-1S-P-1N-P-2D-P-2S-P-3S
    1  1C-P-1S-P-1N-P-2D-P-3D
    2  1C-P-1S-P-1N-P-2D-P-3N
    7  1C-P-1S-P-1N-P-2H
   10  1C-P-1S-P-1N-P-2H-P-2S
    2  1C-P-1S-P-1N-P-2H-P-2S-P-2N-P-3N
    3  1C-P-1S-P-1N-P-2H-P-3S
    1  1C-P-1S-P-1N-P-2N-P-3S-P-5C
    2  1C-P-1S-P-1N-P-2S
    1  1C-P-1S-P-1N-P-2S-P-2N
    1  1C-P-1S-P-1N-P-2S-P-2N-P-3N
    3  1C-P-1S-P-1N-P-2S-P-2N-P-3S
    1  1C-P-1S-P-1N-P-2S-P-3D
    4  1C-P-1S-P-1N-P-2S-P-3D-P-3N
    2  1C-P-1S-P-1N-P-2S-P-3D-P-3S
    1  1C-P-1S-P-1N-P-2S-P-3D-P-3S-P-4S
    1  1C-P-1S-P-1N-P-2S-P-3D-P-4C
    2  1C-P-1S-P-1N-P-2S-P-3H-P-3S-P-3N
    3  1C-P-1S-P-1N-P-2S-P-3N
    1  1C-P-1S-P-1N-P-3C-P-3N
    1  1C-P-1S-P-1N-P-3H-P-3N
    1  1C-P-1S-P-1N-P-3H-P-4H
    3  1C-P-1S-P-1N-P-3S
    4  1C-P-1S-P-1N-P-3S-P-4S
    5  1C-P-1S-P-1N-P-4S
    6  1C-P-1S-P-2C
    1  1C-P-1S-P-2C-P-2H
    1  1C-P-1S-P-2C-P-2H-P-3C
    2  1C-P-1S-P-2C-P-2H-P-3N
    2  1C-P-1S-P-2C-P-2S
    1  1C-P-1S-P-2C-P-3C
    2  1C-P-1S-P-2C-P-3S-P-3N
    1  1C-P-1S-P-2C-P-4H
    1  1C-P-1S-P-2C-P-4H-P-4S
    1  1C-P-1S-P-2C-P-4S
    1  1C-P-1S-P-2H-P-3D
    1  1C-P-1S-P-3C-P-3H-P-3N
    1  1C-P-1S-P-3C-P-4H-P-4S
    1  1C-P-1S-P-3H-P-3S
    1  1C-P-1S-P-3H-P-4H
    1  1C-P-1S-P-3H-P-4S
    1  1C-P-1S-P-4H
    6  1D-P-1H-P-1N
    1  1D-P-1H-P-1N-P-2D
    1  1D-P-1H-P-1N-P-2H-P-3H
    1  1D-P-1H-P-1N-P-2H-P-4H
    1  1D-P-1H-P-1N-P-3H-P-4H
    1  1D-P-1H-P-1S-P-1N-P-2D-P-2S-P-4S
    1  1D-P-1H-P-1S-P-2C-P-2S-P-3D
    1  1D-P-1H-P-1S-P-2C-P-4S-P-5C
    1  1D-P-1H-P-1S-P-2D-P-3D-P-5D
    1  1D-P-1H-P-1S-P-3H-P-3S-P-4D
   23  1D-P-1H-P-2C
   19  1D-P-1H-P-2C-P-2D
    2  1D-P-1H-P-2C-P-2D-P-3D
    4  1D-P-1H-P-2C-P-2D-P-3D-P-3N
    1  1D-P-1H-P-2C-P-2D-P-5D
   14  1D-P-1H-P-2C-P-2H
    1  1D-P-1H-P-2C-P-2H-P-3H-P-4H
    1  1D-P-1H-P-2C-P-2H-P-4H
    9  1D-P-1H-P-2C-P-2N
    1  1D-P-1H-P-2C-P-2N-P-3H-P-3N
   13  1D-P-1H-P-2C-P-2N-P-3N
    2  1D-P-1H-P-2C-P-3C
    2  1D-P-1H-P-2C-P-3C-P-3D-P-3H
    1  1D-P-1H-P-2C-P-3C-P-3N
    1  1D-P-1H-P-2C-P-3C-P-3N-P-4N=1=-P-5H=2=-P-6C | Blackwood 0123, for !C | A=2 out of 5
    2  1D-P-1H-P-2C-P-3H
    3  1D-P-1H-P-2C-P-3H-P-3N
    1  1D-P-1H-P-2C-P-4H
    1  1D-P-1H-P-2C-P-4S
    4  1D-P-1N
    1  1D-P-1N-P-2C
    1  1D-P-1N-P-2C-P-2N-P-3N
    3  1D-P-1S-P-1N
    1  1D-P-1S-P-1N-P-2C-P-2H-P-2N-P-3S
    2  1D-P-1S-P-1N-P-2C-P-2N
    1  1D-P-1S-P-1N-P-2C-P-2S-P-2N-P-3S
   21  1D-P-1S-P-2C
   10  1D-P-1S-P-2C-P-2D
    4  1D-P-1S-P-2C-P-2D-P-3D
    1  1D-P-1S-P-2C-P-2D-P-3D-P-3N
    1  1D-P-1S-P-2C-P-2H-P-3C
    3  1D-P-1S-P-2C-P-2H-P-3N
    5  1D-P-1S-P-2C-P-2N
    5  1D-P-1S-P-2C-P-2N-P-3N
   10  1D-P-1S-P-2C-P-2S
    3  1D-P-1S-P-2C-P-2S-P-3S-P-4S
    1  1D-P-1S-P-2C-P-3C
    1  1D-P-1S-P-2C-P-3C-P-3N
    1  1D-P-1S-P-2C-P-3D-P-4N=1=-P-5H=2=-P-6D | Blackwood 0123, for !D | A=2 out of 5
    4  1D-P-1S-P-2C-P-3H-P-3N
    1  1D-P-1S-P-2C-P-3H-P-3S-P-4S
    1  1D-P-1S-P-2C-P-4H
    1  1D-P-1S-P-2C-P-4S
    1  1D-P-1S-P-2H-P-3C
    1  1D-P-1S-P-2H-P-3C-P-3D-P-3N-P-4H
    1  1D-P-1S-P-2H-P-3C-P-3D-P-4S
    1  1D-P-1S-P-2H-P-3N-P-4H
    1  1D-P-1S-P-2H-P-4S
    1  1D-P-1S-P-2S-P-3S
    1  1D-P-1S-P-3H-P-4D
    2  1D-P-1S-P-4H
    1  1D-P-1S-P-4H-P-5D
    1  1D-P-2C=1=-P-2H-P-3C-P-3N | 10+ HCP if fit or 6+; 12+ F
    1  1D-P-2C=1=-P-4H-P-4N=2=-P-5D=3=-P-6H | 10+ HCP if fit or 6+; 12+ F | Blackwood 0123, for !H | A=1/5 or 5/5
    1  1D-P-3C=1= | Inviting Jump Shifts
    1  1D-P-3C=1=-P-4H | Inviting Jump Shifts
    1  1D-P-3C=1=-P-4S | Inviting Jump Shifts
    1  1D-P-3D
    1  P
    1  P-P-3H
    1  P-P-3S

   -- Sorted Summary of Notes (the first character is forced to upper case) --

    2  10+ HCP if fit or 6+; 12+ F
    1  A=1/5 or 5/5
    2  A=2 out of 5
    1  Blackwood 0123, for !C
    1  Blackwood 0123, for !D
    1  Blackwood 0123, for !H
    3  Inviting Jump Shifts
